Id,Label
55817,Municipal Stadium/Bar Kokhba
55818,Amutat Walad/411
55819,Ziud Quarter/421
55820,Hayalim Meshuhrarim 1
55822,Odem Intersection
55823,Kanaf Intersection
55824,Mitspe Netofa/Center
55825,Shefar'am/Alharuva
55826,Shlomi Terminal
55828,Tsahal/HaGefen
55829,Tsahal/HaHaruv
55830,Strauss Plant/Tsur
55831,Tsur/Ma'ale Kamon
55832,Hanapah/Ma'ale Kamon
55833,Hanapah/HaYazam
55834,Hashmal/HaHermesh
55835,Elbit/HaYotsrim
55836,HaYotsrim/Hakabay
55837,Sagi/Ramim
55838,Karmi'el City Hall/KKL Boulevard
55839,Eshkolot/HaYayin Lane
55840,HaDekel/Meron
55841,HaDekel/Tavor
55842,HaDekel/Hermon
55843,HaBroshim/HaTsaftsefot
55844,Keren HaYesod/Nesi'e Israel Boulevard
55845,HaYotzrim/HaHermesh
55846,HaYotzrim/Hashmal
55847,Hashmal/HaHermesh
55848,Eged Parking/Hanapah
55849,Hanapah/Ma'ale Kamon
55850,Alblani/Naji Elali B
55851,HaBetula/Al Doha
55852,Al Doha/Soccer Stadium
55853,Tawfik Zayyad/HaBetula
55854,Tawfik Zayyad/Almasaha
55855,Almasaha B
55856,Almasaha A
55857,Omar ibn el H'tab B
55858,Omar ibn el H'tab A
55859,Alshaida Hadija B
55860,Alshaida Hadija A
55861,M. HaPo'alim/Alsalam
55862,HaGan HaYarok/Alsalam
55863,Mosque/Alsalam
55864,School A
55866,Center B
55867,Center B
55868,HaMo'atsa Square
55869,HaMo'atsa Square
55870,Eastern Quarter A
55871,Al-Mnahal School
55872,Al-Mnahal School
55873,Eastern Quarter B
55874,Giv'at HaTse'akot
55875,Ayn A-Tina
55876,Eastern Quarter G
55878,Eastern Quarter D
55879,Road 989/Road 98
55880,Road 989/Road 98
55881,Engineering School
55882,Technological High School
55883,Western Quarter A
55884,Western Quarter A
55885,Western Quarter B
55886,Western Quarter B
55887,Western Quarter G
55888,Western Quarter G
55893,Buk'ata/Road 2 A
55894,Buk'ata/Road 2 B
55897,Postal Boxes/Southern Quarter
55898,Kindergartens Southern Quarter
55899,Kindergartens/Southern Quarter
55900,Buk'ata Road 14/Road 6
55901,Buk'ata Road 14/Road 6
55903,Buk'ata Road 14/Road 4
55904,Buk'ata Road 4/Road 14
55905,Buk'ata/Road 4
55906,Kindergartens Center
55907,Middle School
55908,Middle School
55911,Buk'ata/Road 34 B
55913,Al-Halawa Chapel
55914,Water Pool
55915,Beit Ha'am
55917,Northern Exit
55918,Buk'ata Main Market
55919,Buk'ata Main Market
55920,4 Street/33 Street
55921,Ein Kiniya/Northern Exit
55922,Ain Kiniya/Northern Entry
55923,Dahur Road/Entry
55924,Dahur Road/Exit
55925,Shalali/Exit
55927,Shalali/Entry
55928,Ain Kiniya/Center Southbound
55930,Ain Kiniya/Northbound Square
55932,Shalaka Quarter/LaDarom
55933,HaYedidut Bridge/Exit
55934,HaYedidut Bridge/Entry
55935,Yaf'i/End Station
55936,Mrach al U'zlaan/620 Street
55937,Mrach al U'zlaan/621 Street
55938,Kupat Holim Clalit/Road 420
55939,Kupat Holim Clalit/Road 420
55940,Yaf'i Road 420/Road 410
55941,Yaf'i Road 420/Road 410
55942,Yaf'i/Road 410
55943,Yafi Local Council/Road 302
55944,Yaf'i/Road 302
55945,Yaf'i/Road 302
55946,Yaf'i Road 302/Road 701
55948,Yaf'i Road 701/Road 702
55949,Yaf'i Road 701/Road 702
55950,Yaf'i Road 701/Road 709
55951,Yaf'i Road 701/Road 709
55952,Yaf'i/A-Shamalli
55953,Yaf'i/A-Shamalli
55954,Yaf'i Road 333/Road 301
55955,Yaf'i/Road 510
55956,Hayalim Meshuhrarim Quarter A
55957,Hayalim Meshuhrarim B
55958,Beit Ha'am
55959,Kupat Holim Meuhedet
55960,Eldahar A Quarter
55961,Eldahar G Quarter
55963,A duruj B
55964,Hayalim Meshuhrarim Quarter A
55965,Alankil Quarter
55966,Golden Crown Hotel
55967,Technological Garden
55969,Yosef Gadish/Kibbutz Galuyot
55970,Yosef Gadish/HaRav Shlomo Lufes
55971,Yosef Gadish/Ha'Aliya
55972,Yosef Gadish/Avne HaHoshen
55973,Sports Field/School G
55974,Youth and Community Center
55975,Lots Quarter/Al-Halal
55976,Lots Quarter/Al-Halal
55977,Kupat Holim Leumit
55978,Eastern Quarter Middle Road
55979,Eastern Quarter Middle Road
55980,Northern Quarter
55981,Northern Quarter
55982,Sports Hall/School
55983,Sports Hall/School
55985,Montfort Road/Darb alAmra
55989,Al-Ein Quarter
55990,Al Biara 1
55991,Al Biara 2
55992,Al Biara 3
55993,Al Biara 4
55994,Al Arid
56000,Deganya Alef
56001,Yigal Cohen/Efroni
56002,Yigal Cohen/Henrietta Szold
56003,Kupat Holim/Kaplan
56004,Kehilat Tsiyon/HaBukharim
56005,Herzog/Shalom
56006,Ha'Arba'a/Yerushalayim
56007,Kaf-Het Center
56008,HaTahana Road/HaTmarim
56009,Mall/Shaul Amor
56010,HaTahana Road/HaEla
56012,Bir Abu Ghosh
56013,Afula Bypass Junction/Dorms
56014,HaTahana Road/Ha'Alon
56015,Yefe Nof/HaTsabar
56016,HaTsabar/Shaked
56017,HaDuvdevan/HaTsabar
56018,Ram On A
56019,Aliyat HaNo'ar/Yigal Cohen
56020,Golani Road/David Elazar
56021,Keren Kayemet Le'Israel/Ha'Olim
56022,Connecticut Blvd/Dukhifat
56023,Haruge HaMalkhut/Herzog
56024,Interior Ministry/Henkin
56025,Golani/Keren HaYesod
56026,Tamra Intersection
56027,Dovrat
56028,Yerushalayim/Hankin
56029,Nen/Entrance
56030,Al Sharar Road/Talat Al Jabl
56032,S.N.A Nursing Home
56033,Community Center B
56034,Community Center B
56035,Anglican Community Center
56036,Anglican Community Center
56038,Road 70/Al Halat
56041,Al Halat 2
56042,Al Halat 2
56043,Al Halat 3
56046,Kafr Yasif Bypass
56048,411/425
56049,Majd al Krum/Football Field
56051,Commercial Center
56052,HaPsagot
56053,Mitspe Carmel
56054,Mitspe Carmel
56055,Dalia HaTseira Intersection
56056,Technological School
56057,Technological School
56058,Madregot Shatsap
56059,En HaMifrats Intersection
56060,HaShalom Road/HaHagana
56062,Bet She'an Terminal/Alight
56063,Bet She'an Central Station
56064,Gilad/HaGalil Road
56067,Safed Industrial Zone B
56068,Safed Industrial Zone D
56070,HaTahana Road/Turkish Road
56071,HaGalil Road/David Shub
56072,Technological Garden/Main Entry
56073,HaTa'asiya/Ha'Amal
56074,HaTa'asiya/Haharat
56075,HaHagana/Pereg
56076,HaHagana/Herzl
56077,HaHagana/Gibore Sinai
56078,Shomrat/Center
56079,Bustan HaGalil/Entry
56080,Bustan HaGalil/Center
56081,Vilkomitz School
56082,Local Council
56083,Ma'ale Gei Oni/Amikam Shamay
56084,Pais Club for retirees
56085,HaTurmus
56086,HaRakefet
56087,Ha'Irus
56088,Ha'Irus/HaNarkis
56089,HaMoshava Kineret 2
56090,Youth Pais Center
56091,HaMoshava Kineret 3
56092,Sports Fields/Cindy Azoulay Rd
56093,Alharik H
56094,North West Quarter
56095,Algamsha Quarter 1
56096,Al Khamsa Qtr 3
56097,Primary School He
56098,Muftan School
56099,Algamsha Quarter
56100,Ras Alh'aviye 9
56101,Ras Alh'aviye 8
56102,Ras Alh'aviye 7
56103,Ras Alh'aviye 10
56104,Ras Alh'aviye 6
56105,Alharik Quarter 3
56106,Bet Yosef School
56107,Hanita Junction
56108,Milhemet Yom HaKippurim/Shlom HaGalil
56109,Ort School
56110,Erez College/HaHursha
56111,Biena Entry
56112,Ha'Ima'hot
56113,Shemaysi Quarter
56114,Magdov Quarter
56115,Da'ud Quarter
56116,Bader Quarter
56117,Hamud Quarter
56118,Kupat Holim
56119,Sheikh Danun Exit
56120,Sheikh Danun Entry
56121,Primary School
56122,Badran Quarter
56123,Beit Ha'am
56124,Bna'yahu School
56125,Dalton 27
56126,Hativat Golani Lane/Ahi Eilat
56127,David Remez/Ha'Arba'a Rd
56128,Shlomo Ben Yosef/Ze'ev Jabotinsky
56129,Shlomo Ben Yosef/Ze'ev Jabotinsky
56130,David Remez/Ben Ami
56131,David Remez/Gdud 22
56132,Moshe Borenstein/HaGome
56133,Moshe Borenstein/HaGome
56134,HaHagana/Hativat Golani Lane
56135,HaTa'asiya/Baltimore
56136,HaTa'asiya/HaHashmal
56137,HaTa'asiya/Mif'ale Plada
56138,Yizrael Quarter Blvd/Hativat Kfir
56139,Odem/Leshem
56140,Har Tavor Road/alMal'ab
56141,alJabel/alNajara
56142,Refreshing Station/Megido Junction
56143,Refreshing Station/HaLohem HaBedwi Junction
56146,Farod Parking
56147,Refreshing Station/Alonim Junction
56148,Harod/Koresh
56149,Harod/Koresh
56150,Yizrael Quarter Blvd/Hativat Kfir
56151,Connecticut Blvd/Aliyat HaNoar
56152,Yiftah Camp
56153,Yizrael Quarter/Sapir
56154,Rd 90/Kokhav HaYarden
56155,Rd 90/Kokhav HaYarden
56156,Yarka Yud He
56157,Yarka Yud Dalet
56158,Kupat Holim Clalit
56159,Yarka/Road 8533
56160,Yarka/Road 8533
56161,High School
56162,Concrete Plant
56163,HaMelakha/Menahem Begin Blvd
56164,Hamelaha/HaParsa
56165,HaTavor/Yodfat
56166,Emek HaShalom/HaGilboa
56167,Emek HaShalom/HaTsofim
56168,HaTavor/Emek HaShalom
56169,Yarden/Sion
56170,Yarden/HaMeizar
56171,Yarden/Daliyot
56172,Yarden/Yits'hak Rabin
56173,Tidhar School/Odem Forest
56174,Shopping Center/Ya'ar Odem
56175,Ya'ar Odem/Avital
56176,Yarden/Arbel
56177,HaGay/HaPetel
56178,HaMapal/HaGay
56179,Hadas/Karkum
56180,Hadas
56181,Mitspe Nof/Vered
56182,Ramim/HaPisga
56183,Nehalim/Yuvalim
56184,Hativat Golani Path/HaEshel
56185,Hativat Golani/Yerushalayim
56186,Arazim School
56187,Bet Rimon Junction
56188,Bet Rimon Junction
56189,Merisat 1
56190,Merisat 2
56191,Merisat 3
56192,Merisat 4
56193,Ras Ali Entry
56194,Road 742/Shfar'am Interchange
56195,Tid'har/HaBanim
56196,HaAtsma'ut/Nitsanim
56197,HaAtsma'ut/Nitsanim
56198,Nitsanim/HaHagana
56199,Atsma'ut/Struma
56200,Ha'Atsma'ut/HaLotem Alley
56201,Shoshanat HaAmakim/Shaul Amor
56202,Yishay Junction/Road 77
56205,Poriya Medical Center/Outpatient Clinics
56206,Poriya Medical Center/Obstetrics Department
56207,Poriya Medical Center/Departments
56208,Kvutsat Kineret/Store
56209,Moshava Kineret 1
56210,Swimming Pool/Mitspe Kineret
56211,Kfar Shamay/Office
56212,Elifelet 2
56213,Elifelet 3
56214,Amiad/Football Field
56215,Bne Tsfat/Ateret
56216,Dalton/Sport Ground
56217,Dalton 6
56218,Smadar/Ma'ale HaKerem
56219,Eshkol Allenby/Olalot
56220,Alma 2
56221,Alma/HaMa'ayan School
56222,Alma 4
56223,Alma 5
56224,Sde Eli'ezer 8
56225,Oren/Erez
56226,Oren
56227,Tel Hay College/Entrance
56228,Tel Hay College/West Campus
56229,Tel Hay Industrial Park
56230,Tel Hay Industrial Park
56231,Sde Nehemya/HaHarhava
56232,Kfar Szold 2
56233,Kfar Szold 3
56234,Kfar Szold 1
56235,Ma'ayan Barukh 1
56236,Ma'ayan Barukh 2
56237,Dan/Entrance
56238,HaHermon Road
56239,Gonen/HaHarhava
56240,Kibuts Neve Eitan
56241,Mivneh Mall/Inter-City Service
56242,Mitspe/Horesh
56243,HaAtsma'ut/Kadesh
56244,HaGalil Road/Vradim
56245,HaAdmor MiBelz/Kdushat Aharon
56246,HaAdmor MiBelz/Dover Shalom
56247,HaAdmor MiBelz/Entrace
56248,Maale Yitzhak/HaAdmor MiBelz
56249,Kfar Yehezkel Junction
56251,Mevo Carmel Junction
56252,Mevo Carmel Junction
56253,Terminal 89
56254,Farod Parking
56255,Ramat HaGolan Winery
56256,G' Mall Terminal/Alight
56257,Tzur Shalom Cemetery
56258,Naomi Shemer/Uzi Hitman
56259,Naomi Shemer/Ehud Manor A
56260,Naomi Shemer/Yig'al Bashan
56261,Naomi Shemer/Shoshana Damari
56262,Naomi Shemer/Yosi Banay
56263,Naomi Shemer/Ehud Manor B
56264,Neot Afek Terminal/Boarding
56265,Neot Afek Terminal/Alight
56266,Daburiya Local Council
56267,Alrois/Football Field
56268,Al Yasmin
56269,Al Yasmin/Al Zanbak
56270,Alfal/Alfiha
56271,Alfal/Aljuri
56272,Miryam Aladraa
56273,Miryam Aladraa
56274,Taha Hussein School
56275,Taha Hussein School
56276,Alnur School
56277,Alnur School
56278,Alnajat Education Center
56279,Khaled Ibn al Walid/Al Taswir
56280,Mahmoud Darwish
56281,Albayan
56282,Alhalan Education Center
56283,Alshuhada/Tarek Ben Ziyad
56284,Almasrara/Firuz
56285,Almasraa/Albarwa
56286,Almasraa/Alnaana
56287,Wadi Alein/Alprat
56288,Wadi Alein/Dagla
56289,Alsed
56290,Alsed/Albaraka
56291,Wadi Alein/Gamal Abdel Nasser
56292,Wadi Alein/Zamzam
56293,Montfort Road/Tarik El Sida
56294,Montfort Road/Tarik El Sida
56295,Shay Ag'non/Rambam
56296,Metsada/Hermon
56297,Metsada/Meron
56298,Metsada/Meron
56299,Masada
56300,Masada
56301,Hermon/Metsada
56302,Metsada/Hermon
56303,Algalil/Alsanbal
56304,Montfort Road/Alhadika
56305,Wadi Zayid 1
56306,Wadi Zayid 2
56307,Wadi Zayid 3
56308,Wadi Zayid 4
56309,Western Exit
56310,Alasuer/Albukhari
56311,Alasuer/Sa'ad Ben Avi Vakas
56312,Alasuer/Sa'ad Ben Avi Vakas
56313,Alasuer/Alhanan
56314,Alhanan/Alasuer
56315,Alhanan/Al'uda
56316,Alhanan/Al'uda
56317,Alkuds/Bab Alwadi
56318,Alkuds/Alkhala
56319,Alkhala/Aljulan
56320,Alkhala/Aljulan
56321,Alkhala/Altawil
56322,Alkhala/Altawil
56323,Alkhala/Salah Aldin
56324,Albatuf/Jabel Abed Anasar
56325,Albatuf/Alharika
56326,Alaa Nasar/Ali Alsah
56327,Alaa Nasar/Ali Alsah
56328,Omar Almukhtar/Alfarabi
56329,Omar Almukhtar/Alfarabi
56330,Alsalam/Omar Almukhtar
56331,Alsalam/Alasteklal
56332,Alasteklal/Alteuba
56333,Abu Baker/Um Alrashrash
56334,Abu Baker/Um Alrashrash
56335,Abu Baker/Yusef Yones
56336,Abu Baker/Yusef Yones
56338,Tikvat Ya'akov Yeshiva
56341,Kfar Yehoshua Interchange/Kiryat Haroshet
56342,Osem Junction to North
56343,Osem Junction to South
56344,Al Omal Al Arab/5058
56345,5058
56346,Welfare School/5058
56347,Masar School
56348,Mahmoud Darwish Center
56349,Karem al Jamal/7064
56350,Karem al Jamal/7028
56351,Karem al Jamal/7028
56352,Karem al Jamal/7064
56353,Italian Hospital 1
56354,Italian Hospital 2
56355,Italian Hospital 6
56356,Italian Hospital 4
56357,Italian Hospital 3
56358,Ravid Entry
56359,Ravid Center
56360,Ravid to Masad Interchange
56361,Masad to Ravid Interchange
56362,Masad Ravid Interchange/Masad Entry
56363,Industrial Zone Intersection
56364,Julis School
56365,Familly Medical Center
56366,Milhemet Yom HaKippurim/HaTzanhanim
56367,Shlom HaGalil/Yehida 101
56368,Tsim Center/Industrial Zone
56369,Tsim Center/Industrial Zone
56370,Industrial Zone/Road 71
56371,Migdal HaEmek Junction to North
56372,Migdal HaEmek Junction to East
56373,Migdal HaEmek Junction to West
56374,HaMagal/HaEmek Road
56375,HaNevi'im
56376,HaNevi'im
56377,Shefa Hayim/Tsuk Etan
56378,Shefa Hayim/Tsuk Etan
56379,Shefa Hayim/Shazar
56380,Shazar/Shefa Hayim
56381,Italian Hospital 5
56382,Industrial Zone Intersection
56383,Meron Blue Gate
56384,Aramsha 4
56385,Aramsha 5
56386,Aramsha 6
56387,Aramsha 7
56388,Kupat Holim Clalit
56389,West Quarter A
56390,West Quarter B
56391,West Quarter Gimel
56392,Western Quarter D
56393,West Quarter He
56394,West Quarter Vav
56395,Yizrael/Yael
56396,Habad School/HaTe'ena
56397,HaGalil Road/Ma'ale Yits'hak Blvd
56398,Sport Ground/Moran
56399,Safuriya/Exit
56400,Almasharf Interchange  ?
56401,Northern Industrial Zone
56402,Natsrat Towers Commercial Center
56403,Shunit/Kokhav HaYam
56404,HaMa'agan/Tslofah
56405,HaMa'agan/Tslofah
56406,HaMa'agan/HaMigdalor
56407,HaMa'agan/Shahaf
56408,HaMa'agan/HaMifras
56409,HaMa'agan/HaMifras
56410,HaTsedef/HaMa'agan
56411,HaTsedef/Almog
56412,Alone HaBashan Junction
56413,HaEtsel/Har Karmel
56414,HaEtsel B
56415,Yekutiel Adam/Har HaTsofim
56416,Northern Industrial Area/Eli Horovitz
56417,Northern Industrial Area/Eli Horovitz
56418,Herzl/Tchernichovsky
56419,Herzl/Tchernichovsky
56420,Herzl/Berl Katznelson
56421,Sapir/Ahlama
56422,HaEtsel A
56423,HaEtsel Gimel
56424,Yahalom/Leshem
56425,Yahalom/Yuval Yaniv
56426,HaEtsel/Nof HaHermon
56427,Al Zar'ayia/Bisan
56428,Alein Mosque
56429,Al Hu'armazi/al Faruz
56430,Al Firuz
56431,Alsahlian
56432,Aman/Al Harba
56433,Fatma Al Zahara
56434,Fifth High School
56435,Almutanabbi
56436,Northern Industrial Area/HaYotsrim
56437,Nahariya Central Station/HaGa'aton Blvd
56438,Alzra'iya/Bisan
56439,Hurfeish 7
56440,Hurfeish 8
56441,Hurfeish 6
56442,Hurfeish 5
56443,Hurfeish 9
56444,Hurfeish 10
56445,Matnas
56446,Hurfeish 3
56447,Hurfeish 2
56448,Hurfeish 1
56449,Hurfeish 13
56450,Pais Community Center
56451,Hurfeish 12
56452,Albaik
56453,Post/Kupat Holim
56454,Community Center/Al Bahari
56455,Community Center/Al Bahari
56456,Al Jabel
56457,Alzar'aeye/A-Nargas
56458,Al-Maarij
56459,South Tsfat Junction/Industrial Area
56460,Nahariya Central Station/HaGa'aton Blvd
56461,Adi/HaZayit
56462,Lavi Junction
56463,Givat Avni Junction
56464,HaPisga
56465,Ben Gurion Blvd/Koresh
56466,Commercial Center/Kaplan
56467,HaMahtseva
56468,Der AlAsad/Exit
56469,KKL Blvd/784
56470,KKL Blvd/784
56471,Gilboa/Levona
56472,Gan Ner Intersection
56473,Sandala Intersection
56474,Sheshet HaYamim Boulevard/Shlom HaGalil
56475,HaBaba Sali Boulevard/Alon
56476,R.Pinchas Miller
56477,Rabbi Pinchas Miller/Rabbi Aharon Leib Shteinman
56478,HaAdmor MiBelz Aleph
56479,Talmus Torah Bnei Yissachar/HaAdmor MiBelz
56480,HaAdmor MiBelz
56481,Kiryat Belz/Kdushat Aharon
56482,Har Yona School/HaAdmor MiBelz
56483,HaAdmor MiBelz/HaRav Pinchas Miller
56484,Al-Hura/Al-Basha
56485,Al-Hura/Al-Nakil
56486,Al-Hura/Al-Balakh
56487,Al-Hura/Al-Wadi al-Shimali
56488,Al-Hura/Al-Balakh
56489,Al-Hura/Al-Nakil
56490,Al-Hura/Al-Basha
56491,Al-Basha/Al-Hura
56492,HaAtzmaut Road/HaMeyasdim
56493,21st Regiment/Issy-les-Moulineaux
56494,Mevo'ot Natzrat Square/Al-Jalil
56495,Shavei Zion Junction
56496,Shavei Zion Junction
56497,Oren/Tavor
56498,Oren/El Al
56499,Rest Stop/Taanachim
56500,Amal Nabwani/Karm al-Adas
56501,Shimon Peres/Tamar
56502,Shimon Peres/Mitzpor
56503,Saar/Tarshish
56504,Saar/Margalit
56505,Meitzar/Yashpe
56506,Yehudiya/Meitzar
56507,Yehudiya/Zavitan
56508,Tzeelon Junction
56509,Tzeelon Junction
56510,HaMeginim/Alliance
56511,HaMeginim/Alliance
56513,Sheshet HaYamim Boulevard/Haim Levav
56516,Milhemet Yom HaKippurim/HaBaba Sali
56518,HaTzhanhanim/Yehida 101
56519,HaTzhanhanim/Milhemet Yom HaKippurim
56520,Yehida 101/Shlom HaGalil
56521,Unit 101/HaZanhanim
56522,HaBaba Sali Boulevard/Milhemet Yom HaKippurim
56523,Sheshet HaYamim Boulevard/HaBaba Sali Boulevard
56524,Avraham Avinu Synagogue
56525,HaShaked/Yakinton
56526,HaShaked/Zalman Shazar Boulevard
56527,HaSportek/Zalman Shazar Boulevard
56528,Hall of Arts/Dalia
56529,Yiftahel Interchange/Road 7915
56530,Ephraim Sharir/Issy Les Moulineaux
56531,Efrayim Sharir/Yefe Nof
56532,Community Center/Ephraim Sharir
56533,Arena Mall/Sprinzak
56534,Petanque Courts/Sprinzak
56535,Magen David Synagogue/HaZamir
56536,Community Center/Ephraim Sharir
56537,HaRav Elyashiv/HaMavreg
56538,HaRav Elyashiv
56539,HaRav Elyashiv
56540,HaRav Elyashiv/Derech Maran
56541,Maran Road/HaRav Elyashiv
56542,Maran Road/HaRav Elyashiv
56545,Highway 98
56546,Highway 98
56547,Buqata Junction/Highway 98
56548,Highway 98/25th Street
56549,Highway 98/25th Street
56554,HaGaaton Boulevard/Golomb
56555,HaGaaton Boulevard/Azriel Ritsick
56556,New Council House
56557,Al-Marj Al-Akhdar
56558,Al-Marj Al-Akhdar
56559,Sports Court
56560,Sports Court
56561,Ras Al-Maksur
56562,New Council House
56563,Kiryat Sport/Arabiya Road
56564,Arabiya Road
56565,Arabiya Road
56566,Al-Zaytun School/Ali Bin Abu Taleb
56567,Al-Zaytun School/Ali Bin Abu Taleb
56568,Ali Bin Avi Taleb
56569,Ali Bin Abu Taleb
56570,Ahmad Alem/Ali Bin Abu Taleb
56571,Madain High School
56572,Ibn Khaldun School
56573,Young Couples' Neighborhood/723 Street
56574,Young Couples' Neighborhood/723 Street
56575,Wadi Uyun/723 Street
56576,Wadi Uyun/723 Street
56577,Al-Jabal Neighborhood/723 Street
56578,Al-Jabal Neighborhood/723 Street
56579,Al-Mutilla/Manda Observatory
56580,Al-Mutilla/Manda Observatory
56581,Water Tower/66 Street
56582,Water Tower/66 Street
56583,Road 39/Al-Nab'a
56584,Road 39/Al-Nab'a
56585,Al-Ma'bara Neighborhood
56586,Al-Ma'bara Neighborhood
56587,Al-Sheikh/Umar Ibn Al-Khattab
56588,Al-Sheikh/Umar Ibn Al-Khattab
56589,Al-Batouf Complex/Abu Bakr
56590,Al-Batouf Complex/Abu Bakr
56591,Ruus Al-Jibal/Karm Al-Saheb
56592,Herzl/Hanita
56593,Refreshment Stop/Elyakim Junction
56594,Refreshment Stop/Delek Sde Trumot
56596,Jabotinsky/HaMeyasdim
56597,Jabotinsky/HaMeyasdim
56598,Jabotinsky/Max Steinmetz
56599,Jabotinsky/Max Steinmetz
56600,Emek HaShalom/Nahal HaBesor
56601,Emek HaShalom/Nahal HaBesor
56602,HaAliya/Admit
56603,HaAliya/Ademet
56604,HaAliya/Hof HaDekel
56605,HaAliya/Hof HaDekel
56606,HaAliya/HaHadas
56607,HaAliya/HaHadas
56608,HaAliya/HaVered
56609,HaAliya/HaVered
56611,Nesher/HaZamir
56612,Masaryk/Yitzhak Sadeh
56613,Masaryk/Gdolei HaUma
56614,Livneh/Haim Levav
56615,Livneh/Haim Levav
56616,Comprehensive High School/Livneh
56617,Comprehensive High School/Livneh
56618,Livneh/Haim Levav1
56619,Haim Levav/Sheshet HaYamim
56620,Haim Levav/Livneh
56621,Shopping Center/Haim Levav
56622,Shopping Center/Haim Levav
56623,Haim Levav/Livneh
56624,Bar Kokhva Road/Shaarei Simha
56625,Sheshet HaYamim Boulevard/Klil HaHoresh
56626,Sheshet HaYamim Boulevard/Haim Levav
56627,Sheshet HaYamim Boulevard/HaBaba Sali Boulevard
56628,Yaarit Boulevard/Hurshat HaEkaliptus
56629,Yaarit Boulevard
56630,Yaarit Boulevard/Ibei HaNahal
56631,Hurshat HaEkaliptus
56632,Hurshat HaEkaliptus/Etz HaSadeh
56633,Hurshat HaEkaliptus 1
56634,Hurshat HaEkaliptus/Nahal Netafim
56635,Hurshat HaEkaliptus/Yaarit Boulevard
56636,HaMeyasdim/Zikhron Yaakov
56637,HaMeyasdim/Zikhron Yaakov
56638,Al-Shirar
56639,Al-Tur/Al-Kindi
56640,Al-Alamat/Al-Saadi
56641,Al-Alamat/Al-Murshiqa
56642,Nursing Home/Al-Saadiya
56643,Al-Bustan/Al-Arqada
56644,Al-Arqada/Al-Bustan
56645,Al-Saadiya/Al-Arqada
56646,Iksal Road/Al-Musrara
56647,Iksal Road/Al-Baghdadi
56648,Al-Zaytun/Iksal Road
56649,Al-Zaytun/Al-Biruni
56650,Al-Zaytun/Al-Baghdadi
56651,Salame East Neighborhood
56652,Ibn Al-Haytham
56653,Ibn Al-Haytham
56654,Kamal Junblat/Al-Maruani
56655,Kamal Junblat/Al-Sanubar
56656,Kamal Junblat/Al-Rayan
56657,Shlom HaGalil/Unit 101
56658,Shlom HaGalil/Milkhemet Yom HaKippurim
56659,Milkhemet Yom HaKippurim/Rabbi Akiva
56660,Milhemet Yom HaKippurim/Shlom HaGalil
56661,Operational Station/Nazareth Tunnels Term
56662,Operational Station/Nazaerth Center Term
56663,Achziv Natioanl Park
56664,Achziv Natioanl Park
56665,15/1506
56666,8655/15
56667,15/1506
56668,Bet Jan/Road 864
56669,Ha'Atsma'ut/HaRishonim
56670,David Elazar
56671,Hamberg/HaRav Elyashiv
56672,Santa Ana Monastery
56673,HaRimon/HaZayit
56674,HaTzaftzefa/HaRimon
56675,HaRimon/HaTzaftzefa
56676,Kamal Junbalat/Road 500
56677,Sheikh Tarif/Sheikh Kanipas
56678,Elbahar/Sa'ad Knipas
56679,Yitzhak Shamir/Keis Mologata Adisso Tasma
56680,Yitzhak Shamir/Elcom
56682,Shaked/Brosh
56683,Karkum/Rakefet
56684,Gan Ner Intersection
56685,Y.Shamir
56686,Magen Sha'ul
56687,Magen Sha'ul Junction
56688,Mukaibla/Center
56689,Jalamah Checkpoint
56690,Yitzhak Shamir/Rabbi Dov HaCohen Kook
56691,Rimonim School/ Haviva Reik
56692,Sandala Intersection
56693,Yizrael Quarter Avenue/Haviva Reik
56695,Kehilat Zion/Sprinzak
56697,Hever
56698,Yizrael Quarter Avenue/Shoshana Damari
56699,Uman 1 School
56701,Bareket/Hotze Gazit
56702,Kibbutz Ma'oz Hayim
56704,Kibbutz Kfar Rupin
56705,Ha'Arba'a Blvd/Motta Gur
56706,Alon/Yitshak Sade
56707,HaHagana
56708,Yizre'el Junction
56709,Gan Ner Intersection
56711,Na'ura Junction
56713,Ha'Emek Road/HaBanim Blvd
56714,HaSharon/Yarden
56715,Ramat Yizra'el/Yefe Nof
56717,Ha'Irusim/Hatsav
56718,Herzl/H.N. Bialik
56719,HaHagana/Herzl
56720,Herzl/Shivte Israel
56721,Ya'ir/Rashi
56722,Shiv'at HaMinim/Se'ora
56723,Shiv'at HaMinim/Te'ena
56724,Shibolim/Koresh
56725,Dolev/Yitshak Sade
56726,Erez/Shikma
56727,Erez/Ha'Ela
56728,Shibolim/Batzir
56729,Shibolim/Batzir
56730,Haruge HaMalkhut/Herzog
56731,Herzog/Avraham Mapu
56732,Henrietta Szold/Aliyat HaNo'ar
56733,Kfar Tavor Center
56736,New Cemetery/Gate D
56739,Mivneh Mall/Intra-City Service
56740,HaTa'asiya/HaMasger
56741,HaHagana/HaTa'asiya
56742,HaTa'asiya/HaHagana
56743,HaTa'asiya/Hita
56744,Zevulun/HaNahli'eli Alley
56745,Matnas/Ramat Yizra'el
56746,Yitzhak Navon/Shibolim
56747,Tsvi Creek/HaNegev
56748,Shaul Amor Blvd/HaGay
56749,HaBanim Blvd/Havatselet
56750,Moshav Barak
56751,Shoshanat Ha'Amakim/HaMishak
56752,Shoshanat Ha'Amakim/Nof Ha'Emek
